Class,DEM,NDVI,NDWI,SAVI,VALUE,blue,green,.geo
Forest,310,0.727192892,-0.194852825,0.272457928,2,0.021020291,0.034709532,"{""type"":""Point"",""coordinates"":[105.84085695830498,20.52342283578157]}"
Forest,341,0.715667724,-0.196603922,0.243556808,2,0.017882956,0.031453743,"{""type"":""Point"",""coordinates"":[105.84114234077241,20.52342283578157]}"
Forest,394,0.724554067,-0.195889895,0.164785913,2,0.009782322,0.020644464,"{""type"":""Point"",""coordinates"":[105.83739669588753,20.522357110629798]}"
Forest,258,0.720612056,-0.03142928,0.235353522,2,0.019141839,0.031644572,"{""type"":""Point"",""coordinates"":[105.83509579974393,20.522098482768694]}"
Forest,268,0.657603868,0.086940777,0.156421681,2,0.018195712,0.027663462,"{""type"":""Point"",""coordinates"":[105.83538118221135,20.52209402366765]}"
Forest,278,0.692792762,0.046287307,0.179435898,2,0.018195936,0.027873364,"{""type"":""Point"",""coordinates"":[105.83567102377984,20.52209402366765]}"
Forest,287,0.683363759,0.078473242,0.166079564,2,0.017144358,0.025987505,"{""type"":""Point"",""coordinates"":[105.83595640624725,20.52209402366765]}"
Forest,300,0.681747482,0.067119694,0.150725657,2,0.015461667,0.024101602,"{""type"":""Point"",""coordinates"":[105.83624624781572,20.52209402366765]}"
Forest,326,0.709931012,0.024354413,0.145531329,2,0.013358203,0.02179649,"{""type"":""Point"",""coordinates"":[105.83653163028315,20.522089564566592]}"
Forest,378,0.701013391,-0.028327501,0.151859277,2,0.012517049,0.021587421,"{""type"":""Point"",""coordinates"":[105.83710685431903,20.522089564566592]}"
Forest,395,0.684519036,-0.078121627,0.153450202,2,0.013674255,0.023159595,"{""type"":""Point"",""coordinates"":[105.83739669588753,20.52208510546554]}"
Forest,278,0.602363646,0.105421586,0.152374429,2,0.023243733,0.030911182,"{""type"":""Point"",""coordinates"":[105.83509134064288,20.521826477604442]}"
Forest,287,0.628969529,0.158449032,0.149576447,2,0.022109826,0.028292262,"{""type"":""Point"",""coordinates"":[105.83538118221135,20.52182647760444]}"
Forest,287,0.617158443,0.167127738,0.145790281,2,0.021201477,0.029235685,"{""type"":""Point"",""coordinates"":[105.83566656467877,20.521822018503386]}"
Forest,301,0.612794588,0.14143059,0.139870064,2,0.021877531,0.027873779,"{""type"":""Point"",""coordinates"":[105.83595640624725,20.52182201850339]}"
Forest,332,0.637974227,0.145417656,0.138422156,2,0.020405256,0.026302262,"{""type"":""Point"",""coordinates"":[105.83624624781574,20.521822018503386]}"
Forest,355,0.656744908,0.123212477,0.13685949,2,0.018396163,0.02410196,"{""type"":""Point"",""coordinates"":[105.83653163028316,20.521817559402336]}"
Forest,365,0.694551027,0.061407484,0.145531397,2,0.016408753,0.022425569,"{""type"":""Point"",""coordinates"":[105.83682147185164,20.521817559402333]}"
Forest,383,0.667148287,0.057148588,0.141949708,2,0.015883027,0.022949803,"{""type"":""Point"",""coordinates"":[105.83710685431903,20.521817559402333]}"
Forest,402,0.683711984,-0.053136729,0.174715166,2,0.016619531,0.026303511,"{""type"":""Point"",""coordinates"":[105.83739669588753,20.521817559402336]}"
Forest,308,0.679691024,-0.095852558,0.241991113,2,0.022073824,0.037407882,"{""type"":""Point"",""coordinates"":[105.83509134064288,20.521554472440183]}"
Forest,323,0.591047846,0.174230857,0.147308057,2,0.024702274,0.031750301,"{""type"":""Point"",""coordinates"":[105.83538118221135,20.521554472440183]}"
Forest,301,0.559020846,0.203669861,0.127973435,2,0.024282111,0.030598013,"{""type"":""Point"",""coordinates"":[105.83566656467877,20.521554472440183]}"
Forest,350,0.569408595,0.215896715,0.128297878,2,0.023756819,0.029655276,"{""type"":""Point"",""coordinates"":[105.83595640624725,20.521550013339123]}"
Forest,378,0.604637288,0.182974159,0.13558768,2,0.023546873,0.028712516,"{""type"":""Point"",""coordinates"":[105.83624178871467,20.521550013339123]}"
Forest,384,0.6048226,0.173700172,0.127955872,2,0.021772953,0.026407445,"{""type"":""Point"",""coordinates"":[105.83653163028315,20.521550013339123]}"
Forest,385,0.643697528,0.025426684,0.151147913,2,0.020405821,0.025755894,"{""type"":""Point"",""coordinates"":[105.83681701275057,20.521545554238067]}"
Forest,338,0.680857161,-0.114462416,0.197525007,2,0.020090795,0.031540823,"{""type"":""Point"",""coordinates"":[105.8353767231103,20.521282467275917]}"
Forest,334,0.641804877,0.033310498,0.154864985,2,0.021302577,0.028397557,"{""type"":""Point"",""coordinates"":[105.83566656467877,20.521282467275917]}"
Forest,379,0.618887755,0.130288891,0.133688217,2,0.020405131,0.026197319,"{""type"":""Point"",""coordinates"":[105.8359519471462,20.521282467275917]}"
Forest,398,0.620791703,0.163738229,0.136899851,2,0.020510564,0.026302421,"{""type"":""Point"",""coordinates"":[105.83624178871467,20.521278008174868]}"
Forest,405,0.608394807,0.117817336,0.126873608,2,0.019788945,0.02512748,"{""type"":""Point"",""coordinates"":[105.83652717118208,20.521278008174868]}"
Forest,410,0.717003932,-0.316191674,0.24780586,2,0.020826624,0.03214262,"{""type"":""Point"",""coordinates"":[105.83681701275057,20.521278008174864]}"
Forest,381,0.713964152,-0.065419309,0.18985776,2,0.017239573,0.026092609,"{""type"":""Point"",""coordinates"":[105.8359519471462,20.521010462111658]}"
Forest,406,0.718683237,-0.208107962,0.219628368,2,0.020091643,0.028163469,"{""type"":""Point"",""coordinates"":[105.83624178871467,20.521006003010605]}"
Forest,405,0.716339496,-0.280835421,0.242461018,2,0.021303475,0.03308462,"{""type"":""Point"",""coordinates"":[105.83652717118208,20.5210060030106]}"
Forest,309,0.711879817,-0.093109524,0.264298575,2,0.024000098,0.040461304,"{""type"":""Point"",""coordinates"":[105.8391134497931,20.520720620543184]}"
Forest,307,0.711881029,-0.093107527,0.264301932,2,0.024000401,0.040461882,"{""type"":""Point"",""coordinates"":[105.83940329136155,20.520720620543184]}"
Forest,320,0.705805041,-0.093629179,0.252489787,2,0.022866881,0.039152569,"{""type"":""Point"",""coordinates"":[105.8391134497931,20.520453074479978]}"
Forest,317,0.705806263,-0.093627149,0.25249305,2,0.022867224,0.039153131,"{""type"":""Point"",""coordinates"":[105.83940329136155,20.520448615378925]}"
Forest,356,0.717742101,-0.254764482,0.274212675,2,0.020194447,0.037692589,"{""type"":""Point"",""coordinates"":[105.84083912190079,20.52044415627787]}"
Forest,332,0.712765079,-0.218439957,0.238149791,2,0.021969339,0.032424061,"{""type"":""Point"",""coordinates"":[105.83537226400927,20.52019890571993]}"
Forest,355,0.724736012,-0.354096094,0.329641886,2,0.022999417,0.045036548,"{""type"":""Point"",""coordinates"":[105.84083912190079,20.52017215111361]}"
Forest,321,0.694169657,-0.114463607,0.215544089,2,0.022704946,0.03154055,"{""type"":""Point"",""coordinates"":[105.83508242244078,20.51992690055567]}"
Forest,333,0.66297656,-0.0325362,0.202247453,2,0.027750834,0.034160603,"{""type"":""Point"",""coordinates"":[105.83537226400927,20.51992690055567]}"
Forest,331,0.626694802,0.102733468,0.146791055,2,0.020602958,0.028711759,"{""type"":""Point"",""coordinates"":[105.8353678049082,20.519654895391408]}"
Forest,343,0.71364646,-0.167237953,0.219936524,2,0.017250443,0.029132638,"{""type"":""Point"",""coordinates"":[105.83651825297999,20.51965043629036]}"
Forest,361,0.676805884,-0.025132887,0.177904672,2,0.018302524,0.02818983,"{""type"":""Point"",""coordinates"":[105.83680809454847,20.51965043629036]}"
Forest,371,0.651063439,0.002795606,0.159780658,2,0.017669507,0.025989445,"{""type"":""Point"",""coordinates"":[105.83709347701587,20.519650436290355]}"
Forest,333,0.728298751,-0.190469204,0.22461179,2,0.017039076,0.028187907,"{""type"":""Point"",""coordinates"":[105.83536780490822,20.519387349328206]}"
Forest,354,0.659039618,0.051815156,0.155509315,2,0.019342815,0.025779319,"{""type"":""Point"",""coordinates"":[105.83651825297997,20.519378431126096]}"
Forest,374,0.638593398,0.060496543,0.148943627,2,0.020799332,0.026698857,"{""type"":""Point"",""coordinates"":[105.83680809454847,20.519378431126096]}"
Forest,388,0.645978713,-0.006833875,0.156506873,2,0.019249502,0.026513506,"{""type"":""Point"",""coordinates"":[105.83709347701587,20.519378431126096]}"
Forest,359,0.691346641,-0.069697306,0.171522846,2,0.017135054,0.024813716,"{""type"":""Point"",""coordinates"":[105.83622841141151,20.51911088506289]}"
Forest,372,0.63282646,0.073719536,0.147163859,2,0.020395264,0.025861018,"{""type"":""Point"",""coordinates"":[105.83651825297999,20.519110885062894]}"
Forest,384,0.639545519,0.047377369,0.165631673,2,0.021668639,0.029525888,"{""type"":""Point"",""coordinates"":[105.8368036354474,20.519106425961837]}"
Forest,370,0.6886132,0.029427929,0.153113328,2,0.015242889,0.023683301,"{""type"":""Point"",""coordinates"":[105.83622841141151,20.51883887989863]}"
Forest,383,0.66064875,0.042141752,0.16161547,2,0.018678892,0.025756399,"{""type"":""Point"",""coordinates"":[105.83651379387894,20.518838879898635]}"
Forest,375,0.711667952,-0.005742169,0.165623123,2,0.013358575,0.02389296,"{""type"":""Point"",""coordinates"":[105.83622841141151,20.51856687473437]}"
Forest,385,0.713004647,-0.132771878,0.201300781,2,0.017871215,0.026513117,"{""type"":""Point"",""coordinates"":[105.83651379387892,20.51856687473437]}"
Forest,315,0.690328029,0.075319766,0.235481959,2,0.022226264,0.044069992,"{""type"":""Point"",""coordinates"":[105.84025052056171,20.518005028001635]}"
Forest,316,0.705623688,-0.165485128,0.313479099,2,0.025852829,0.050642653,"{""type"":""Point"",""coordinates"":[105.84054036213018,20.518005028001635]}"
Forest,352,0.694051623,-0.187445414,0.30866642,2,0.025650938,0.05131937,"{""type"":""Point"",""coordinates"":[105.84053590302914,20.51773302283738]}"
Forest,323,0.684949108,0.074863668,0.182895969,2,0.019774711,0.030283342,"{""type"":""Point"",""coordinates"":[105.83938545495737,20.517469935875223]}"
Forest,330,0.684950891,0.074865533,0.182898629,2,0.01977496,0.030283773,"{""type"":""Point"",""coordinates"":[105.83967529652583,20.517465476774166]}"
Forest,355,0.729961305,0.032183882,0.194432995,2,0.017562689,0.028756587,"{""type"":""Point"",""coordinates"":[105.83909561338888,20.51719793071096]}"
Forest,356,0.717722812,-0.021356155,0.222593614,2,0.019777877,0.035563351,"{""type"":""Point"",""coordinates"":[105.83938545495737,20.51719793071096]}"
Forest,361,0.717724961,-0.021354008,0.222597196,2,0.01977812,0.035563927,"{""type"":""Point"",""coordinates"":[105.83967083742475,20.51719793071096]}"
Forest,314,0.724395603,-0.207460887,0.296190272,2,0.021682831,0.040459305,"{""type"":""Point"",""coordinates"":[105.84139650953244,20.517189012508855]}"
Forest,366,0.693692496,-0.030301851,0.21411247,2,0.024637868,0.032081447,"{""type"":""Point"",""coordinates"":[105.8376553237486,20.516662838584548]}"
Forest,237,0.727191981,-0.011777211,0.257146137,2,0.023674402,0.042820977,"{""type"":""Point"",""coordinates"":[105.84283234007167,20.516096532750762]}"
Forest,111,0.714607927,-0.145035718,0.309918899,2,0.028678657,0.050680897,"{""type"":""Point"",""coordinates"":[105.88667422162914,20.43537342638023]}"
Forest,137,0.700121987,-0.135954509,0.279773046,2,0.026462549,0.044818129,"{""type"":""Point"",""coordinates"":[105.88696406319762,20.43537342638023]}"
Forest,153,0.712134782,-0.300045806,0.31441622,2,0.027539085,0.045240494,"{""type"":""Point"",""coordinates"":[105.88695960409657,20.435101421215972]}"
Forest,166,0.720482971,-0.337836644,0.347960985,2,0.028234108,0.050621902,"{""type"":""Point"",""coordinates"":[105.88695960409657,20.434829416051706]}"
Forest,157,0.7048808,-0.194289534,0.30864647,2,0.029982351,0.049510976,"{""type"":""Point"",""coordinates"":[105.88666976252809,20.434561869988503]}"
Forest,180,0.720525584,-0.371931871,0.368935113,2,0.032894593,0.056739461,"{""type"":""Point"",""coordinates"":[105.88695960409657,20.43455741088745]}"
Forest,149,0.684044772,-0.115125451,0.280996153,2,0.032498568,0.049713207,"{""type"":""Point"",""coordinates"":[105.8860945384922,20.434289864824237]}"
Forest,151,0.673067792,-0.142272442,0.280581979,2,0.032030412,0.047782196,"{""type"":""Point"",""coordinates"":[105.88637992095961,20.434289864824237]}"
Forest,175,0.704590503,-0.236563065,0.316179134,2,0.031575128,0.0477335,"{""type"":""Point"",""coordinates"":[105.88666976252809,20.434289864824237]}"
Forest,202,0.708271654,-0.405658909,0.389349123,2,0.036206617,0.061459915,"{""type"":""Point"",""coordinates"":[105.88695514499553,20.434285405723188]}"
Forest,193,0.711255519,-0.21680865,0.315538228,2,0.026772788,0.045384955,"{""type"":""Point"",""coordinates"":[105.88839543463578,20.434280946622135]}"
Forest,96,0.729688683,-0.274683459,0.35721008,2,0.031799405,0.052595074,"{""type"":""Point"",""coordinates"":[105.88465424885194,20.43402677786209]}"
Forest,108,0.729690084,-0.274682097,0.357214421,2,0.031799843,0.052595801,"{""type"":""Point"",""coordinates"":[105.88494409042042,20.43402677786209]}"
Forest,166,0.720169208,-0.209313542,0.319765592,2,0.029406064,0.047201994,"{""type"":""Point"",""coordinates"":[105.8858046969237,20.43402231876103]}"
Forest,185,0.650649166,-0.081728935,0.25811692,2,0.031275114,0.047264554,"{""type"":""Point"",""coordinates"":[105.88609007939114,20.434022318761034]}"
Forest,192,0.710697796,-0.345280636,0.345438066,2,0.033148561,0.051086708,"{""type"":""Point"",""coordinates"":[105.88637992095961,20.43401785965998]}"
Forest,230,0.728719181,-0.481396534,0.470267705,2,0.045998134,0.073102666,"{""type"":""Point"",""coordinates"":[105.88724052746292,20.43401340055893]}"
Forest,69,0.726286209,-0.280793756,0.376165692,2,0.034009833,0.054592677,"{""type"":""Point"",""coordinates"":[105.88378918324757,20.433759231798877]}"
Forest,71,0.723381848,-0.26964381,0.362784557,2,0.028279717,0.052227987,"{""type"":""Point"",""coordinates"":[105.88407902481603,20.433759231798877]}"
Forest,79,0.714560554,-0.227033876,0.337521078,2,0.031450172,0.051014289,"{""type"":""Point"",""coordinates"":[105.88436440728346,20.433759231798877]}"
Forest,96,0.674651833,-0.164708113,0.300496523,2,0.033239828,0.051733072,"{""type"":""Point"",""coordinates"":[105.88465424885194,20.433754772697828]}"
Forest,108,0.674653411,-0.164705874,0.300500405,2,0.033240305,0.051733873,"{""type"":""Point"",""coordinates"":[105.88493963131936,20.433754772697824]}"
Forest,115,0.682683292,-0.203319452,0.310588441,2,0.036283316,0.052448538,"{""type"":""Point"",""coordinates"":[105.88522947288783,20.433754772697824]}"
Forest,166,0.708821606,-0.1959192,0.304834537,2,0.033230821,0.047621339,"{""type"":""Point"",""coordinates"":[105.88580469692371,20.43375031359678]}"
Forest,185,0.709742144,-0.365365469,0.35577138,2,0.03578992,0.052865288,"{""type"":""Point"",""coordinates"":[105.88609007939115,20.433750313596782]}"
Forest,192,0.728748725,-0.447872262,0.431293017,2,0.038278501,0.06599496,"{""type"":""Point"",""coordinates"":[105.88637992095961,20.43375031359678]}"
Forest,228,0.721027435,-0.472431608,0.464257851,2,0.050529079,0.075208227,"{""type"":""Point"",""coordinates"":[105.8875303690314,20.43374139539467]}"
Forest,217,0.719592999,-0.45554072,0.44292784,2,0.037802877,0.070350304,"{""type"":""Point"",""coordinates"":[105.88839097553473,20.433736936293613]}"
Forest,81,0.728044341,-0.280910756,0.362773769,2,0.030038026,0.05000982,"{""type"":""Point"",""coordinates"":[105.88378918324757,20.433491685735675]}"
Forest,83,0.723257734,-0.261069395,0.341518869,2,0.026277818,0.047506683,"{""type"":""Point"",""coordinates"":[105.88407456571498,20.433487226634618]}"
Forest,94,0.694630802,-0.162516964,0.30306635,2,0.031628737,0.049383425,"{""type"":""Point"",""coordinates"":[105.88436440728346,20.43348722663462]}"
Forest,115,0.679455688,-0.188483268,0.293033237,2,0.03456186,0.049514439,"{""type"":""Point"",""coordinates"":[105.8846497897509,20.43348722663462]}"
Forest,133,0.679457237,-0.188482844,0.293037051,2,0.03456236,0.04951504,"{""type"":""Point"",""coordinates"":[105.88493963131936,20.43348276753356]}"
Forest,127,0.684272464,-0.327632886,0.341510106,2,0.039273201,0.056871457,"{""type"":""Point"",""coordinates"":[105.88522501378677,20.43348276753356]}"
Forest,176,0.690225197,-0.347932859,0.374887701,2,0.040787319,0.062962296,"{""type"":""Point"",""coordinates"":[105.88551485535524,20.433482767533565]}"
Forest,190,0.710749271,-0.461872297,0.422695135,2,0.043794583,0.064096932,"{""type"":""Point"",""coordinates"":[105.88580023782266,20.433478308432512]}"
Forest,99,0.725402997,-0.201924942,0.302381178,2,0.025649158,0.044150871,"{""type"":""Point"",""coordinates"":[105.884074565715,20.433219680571415]}"
Forest,112,0.67608049,-0.166588919,0.276459891,2,0.032509253,0.047710733,"{""type"":""Point"",""coordinates"":[105.88436440728346,20.433215221470363]}"
Forest,150,0.687816171,-0.337588001,0.337062593,2,0.037743094,0.053736954,"{""type"":""Point"",""coordinates"":[105.8846497897509,20.433215221470366]}"
Forest,170,0.6878183,-0.337586958,0.337067159,2,0.037743615,0.053737686,"{""type"":""Point"",""coordinates"":[105.88493517221828,20.433215221470363]}"
Forest,119,0.729074421,-0.302094426,0.330794544,2,0.02917696,0.048581923,"{""type"":""Point"",""coordinates"":[105.88407456571498,20.432947675407156]}"
Forest,198,0.721391859,-0.466008229,0.49750266,2,0.048810745,0.076509574,"{""type"":""Point"",""coordinates"":[105.88953696450545,20.432920920800836]}"
Forest,199,0.721041443,-0.469900541,0.498563996,2,0.049769302,0.076299664,"{""type"":""Point"",""coordinates"":[105.88953696450545,20.432648915636573]}"
Forest,176,0.718412271,-0.424918605,0.427204223,2,0.041428853,0.070987995,"{""type"":""Point"",""coordinates"":[105.88982234697286,20.43237691047231]}"
Forest,157,0.711173243,-0.473373171,0.437433841,2,0.04597954,0.071180067,"{""type"":""Point"",""coordinates"":[105.8898178878718,20.432104905308055]}"
