"Value","Class","Type"
0.031654545,"BI-Urban","Non-rice"
0.031651339,"BI-Urban","Non-rice"
0.091099885,"BI-Urban","Non-rice"
0.104534869,"BI-Urban","Non-rice"
0.098247318,"BI-Urban","Non-rice"
0.073854094,"BI-Urban","Non-rice"
0.100141701,"BI-Urban","Non-rice"
0.130449139,"BI-Urban","Non-rice"
0.106560193,"BI-Urban","Non-rice"
0.080897692,"BI-Urban","Non-rice"
0.082311282,"BI-Urban","Non-rice"
0.096744446,"BI-Urban","Non-rice"
0.026142133,"BI-Urban","Non-rice"
0.004919331,"BI-Urban","Non-rice"
0.020167612,"BI-Urban","Non-rice"
0.020164095,"BI-Urban","Non-rice"
-0.040566642,"BI-Urban","Non-rice"
-0.032346,"BI-Urban","Non-rice"
-0.008792851,"BI-Urban","Non-rice"
0.107955758,"BI-Urban","Non-rice"
0.131386544,"BI-Urban","Non-rice"
0.089443536,"BI-Urban","Non-rice"
0.096000255,"BI-Urban","Non-rice"
0.074713242,"BI-Urban","Non-rice"
0.080949297,"BI-Urban","Non-rice"
0.079119126,"BI-Urban","Non-rice"
0.091028567,"BI-Urban","Non-rice"
0.098757659,"BI-Urban","Non-rice"
0.076701971,"BI-Urban","Non-rice"
0.084114284,"BI-Urban","Non-rice"
0.083532605,"BI-Urban","Non-rice"
0.041550598,"BI-Urban","Non-rice"
0.069284951,"BI-Urban","Non-rice"
-0.00444191,"BI-Urban","Non-rice"
0.114059578,"BI-Urban","Non-rice"
0.077633091,"BI-Urban","Non-rice"
0.087591536,"BI-Urban","Non-rice"
0.087588529,"BI-Urban","Non-rice"
0.082456381,"BI-Urban","Non-rice"
0.0780648,"BI-Urban","Non-rice"
0.098968892,"BI-Urban","Non-rice"
0.091333952,"BI-Urban","Non-rice"
0.073428459,"BI-Urban","Non-rice"
0.08281692,"BI-Urban","Non-rice"
0.084587237,"BI-Urban","Non-rice"
0.097994435,"BI-Urban","Non-rice"
0.117603295,"BI-Urban","Non-rice"
0.048591887,"BI-Urban","Non-rice"
0.054742219,"BI-Urban","Non-rice"
0.052947043,"BI-Urban","Non-rice"
0.072369001,"BI-Urban","Non-rice"
0.072366496,"BI-Urban","Non-rice"
0.095535952,"BI-Urban","Non-rice"
0.084820559,"BI-Urban","Non-rice"
0.096129598,"BI-Urban","Non-rice"
0.099958629,"BI-Urban","Non-rice"
0.134871671,"BI-Urban","Non-rice"
0.103784553,"BI-Urban","Non-rice"
0.089731488,"BI-Urban","Non-rice"
0.093986454,"BI-Urban","Non-rice"
0.09323828,"BI-Urban","Non-rice"
0.101367718,"BI-Urban","Non-rice"
0.033928215,"BI-Urban","Non-rice"
-0.0107211,"BI-Urban","Non-rice"
0.070926174,"BI-Urban","Non-rice"
0.07092263,"BI-Urban","Non-rice"
0.035740819,"BI-Urban","Non-rice"
0.050542765,"BI-Urban","Non-rice"
0.098730588,"BI-Urban","Non-rice"
0.105802522,"BI-Urban","Non-rice"
0.108224349,"BI-Urban","Non-rice"
0.12127767,"BI-Urban","Non-rice"
0.081551761,"BI-Urban","Non-rice"
0.04895425,"BI-Urban","Non-rice"
0.087666379,"BI-Urban","Non-rice"
0.130208474,"BI-Urban","Non-rice"
0.123597111,"BI-Urban","Non-rice"
0.089308771,"BI-Urban","Non-rice"
0.097663716,"BI-Urban","Non-rice"
0.084113835,"BI-Urban","Non-rice"
0.084111192,"BI-Urban","Non-rice"
-0.002499717,"BI-Urban","Non-rice"
0.047248727,"BI-Urban","Non-rice"
0.047245745,"BI-Urban","Non-rice"
0.068402038,"BI-Urban","Non-rice"
0.090847837,"BI-Urban","Non-rice"
0.119705012,"BI-Urban","Non-rice"
0.104181854,"BI-Urban","Non-rice"
0.066813648,"BI-Urban","Non-rice"
0.084639445,"BI-Urban","Non-rice"
0.07754691,"BI-Urban","Non-rice"
0.093379243,"BI-Urban","Non-rice"
0.122375275,"BI-Urban","Non-rice"
0.105294963,"BI-Urban","Non-rice"
0.051091834,"BI-Urban","Non-rice"
0.076186754,"BI-Urban","Non-rice"
0.083751698,"BI-Urban","Non-rice"
0.0837497,"BI-Urban","Non-rice"
0.11091604,"BI-Urban","Non-rice"
0.110219914,"BI-Urban","Non-rice"
0.126042992,"BI-Urban","Non-rice"
0.160451255,"BI-Urban","Non-rice"
0.124050062,"BI-Urban","Non-rice"
0.089197869,"BI-Urban","Non-rice"
0.06836275,"BI-Urban","Non-rice"
0.071575317,"BI-Urban","Non-rice"
0.11774859,"BI-Urban","Non-rice"
0.081401745,"BI-Urban","Non-rice"
0.03220969,"BI-Urban","Non-rice"
0.028346792,"BI-Urban","Non-rice"
0.059066445,"BI-Urban","Non-rice"
0.059064882,"BI-Urban","Non-rice"
0.076187779,"BI-Urban","Non-rice"
0.088830298,"BI-Urban","Non-rice"
0.072725801,"BI-Urban","Non-rice"
0.097642754,"BI-Urban","Non-rice"
0.100464218,"BI-Urban","Non-rice"
0.079900279,"BI-Urban","Non-rice"
0.033887005,"BI-Urban","Non-rice"
0.031563097,"BI-Urban","Non-rice"
0.060226577,"BI-Urban","Non-rice"
0.094104043,"BI-Urban","Non-rice"
0.124924542,"BI-Urban","Non-rice"
0.083166923,"BI-Urban","Non-rice"
0.091319264,"BI-Urban","Non-rice"
0.086025856,"BI-Urban","Non-rice"
0.103176359,"BI-Urban","Non-rice"
0.085435735,"BI-Urban","Non-rice"
0.081532758,"BI-Urban","Non-rice"
0.086325151,"BI-Urban","Non-rice"
0.089424444,"BI-Urban","Non-rice"
0.0059392,"BI-Urban","Non-rice"
0.006860679,"BI-Urban","Non-rice"
0.024515156,"BI-Urban","Non-rice"
0.024512588,"BI-Urban","Non-rice"
0.085278549,"BI-Urban","Non-rice"
0.105476362,"BI-Urban","Non-rice"
0.092599368,"BI-Urban","Non-rice"
0.122663484,"BI-Urban","Non-rice"
0.082200982,"BI-Urban","Non-rice"
0.105212241,"BI-Urban","Non-rice"
0.093123872,"BI-Urban","Non-rice"
0.081136348,"BI-Urban","Non-rice"
0.077917291,"BI-Urban","Non-rice"
0.074476304,"BI-Urban","Non-rice"
0.065896699,"BI-Urban","Non-rice"
0.051319634,"BI-Urban","Non-rice"
0.0390018,"BI-Urban","Non-rice"
0.043811759,"BI-Urban","Non-rice"
0.043808227,"BI-Urban","Non-rice"
0.061005581,"BI-Urban","Non-rice"
0.066608878,"BI-Urban","Non-rice"
0.088747757,"BI-Urban","Non-rice"
0.099965822,"BI-Urban","Non-rice"
0.039280224,"BI-Urban","Non-rice"
0.014810076,"BI-Urban","Non-rice"
0.062757473,"BI-Urban","Non-rice"
0.071640913,"BI-Urban","Non-rice"
0.040161297,"BI-Urban","Non-rice"
0.035294041,"BI-Urban","Non-rice"
0.054281952,"BI-Urban","Non-rice"
0.059064133,"BI-Urban","Non-rice"
0.086068444,"BI-Urban","Non-rice"
0.066081905,"BI-Urban","Non-rice"
0.052025048,"BI-Urban","Non-rice"
0.078612077,"BI-Urban","Non-rice"
0.064454796,"BI-Urban","Non-rice"
0.071216932,"BI-Urban","Non-rice"
0.09319162,"BI-Urban","Non-rice"
0.107434062,"BI-Urban","Non-rice"
0.10743048,"BI-Urban","Non-rice"
0.113959765,"BI-Urban","Non-rice"
0.088982522,"BI-Urban","Non-rice"
0.080194481,"BI-Urban","Non-rice"
0.104658904,"BI-Urban","Non-rice"
0.039686776,"BI-Urban","Non-rice"
0.039684251,"BI-Urban","Non-rice"
0.033908802,"BI-Urban","Non-rice"
0.063557571,"BI-Urban","Non-rice"
0.089854622,"BI-Urban","Non-rice"
0.084495591,"BI-Urban","Non-rice"
0.093915593,"BI-Urban","Non-rice"
0.165681738,"BI-Urban","Non-rice"
0.075515836,"BI-Urban","Non-rice"
-0.030992287,"BI-Urban","Non-rice"
0.021359041,"BI-Urban","Non-rice"
0.030214632,"BI-Urban","Non-rice"
0.030111942,"BI-Urban","Non-rice"
0.016010894,"BI-Urban","Non-rice"
0.022104582,"BI-Urban","Non-rice"
0.022101901,"BI-Urban","Non-rice"
0.041787778,"BI-Urban","Non-rice"
-0.007415728,"BI-Urban","Non-rice"
0.00631216,"BI-Urban","Non-rice"
0.025386092,"BI-Urban","Non-rice"
9.68e-06,"BI-Urban","Non-rice"
-0.044483653,"BI-Urban","Non-rice"
-0.039741737,"BI-Urban","Non-rice"
0.057914883,"BI-Urban","Non-rice"
0.022554335,"BI-Urban","Non-rice"
0.022551922,"BI-Urban","Non-rice"
0.043548132,"BI-Urban","Non-rice"
0.070571976,"BI-Urban","Non-rice"
0.093453335,"BI-Urban","Non-rice"
0.101943652,"BI-Urban","Non-rice"
0.088030664,"BI-Urban","Non-rice"
0.103697503,"BI-Urban","Non-rice"
0.036065024,"BI-Urban","Non-rice"
0.059960604,"BI-Urban","Non-rice"
0.049138691,"BI-Urban","Non-rice"
0.004947441,"BI-Urban","Non-rice"
-0.005915262,"BI-Urban","Non-rice"
0.006019387,"BI-Urban","Non-rice"
0.015047774,"BI-Urban","Non-rice"
0.047075092,"BI-Urban","Non-rice"
0.047072416,"BI-Urban","Non-rice"
0.028798538,"BI-Urban","Non-rice"
0.065055563,"BI-Urban","Non-rice"
0.019288598,"BI-Urban","Non-rice"
0.029399266,"BI-Urban","Non-rice"
0.005448638,"BI-Urban","Non-rice"
-0.029134012,"BI-Urban","Non-rice"
0.063525348,"BI-Urban","Non-rice"
0.035910305,"BI-Urban","Non-rice"
0.035907887,"BI-Urban","Non-rice"
0.062312121,"BI-Urban","Non-rice"
0.087195325,"BI-Urban","Non-rice"
0.107197608,"BI-Urban","Non-rice"
0.131226814,"BI-Urban","Non-rice"
0.152809612,"BI-Urban","Non-rice"
-0.011746233,"BI-Urban","Non-rice"
0.087903134,"BI-Urban","Non-rice"
0.123731651,"BI-Urban","Non-rice"
0.070095354,"BI-Urban","Non-rice"
0.034367732,"BI-Urban","Non-rice"
0.022707947,"BI-Urban","Non-rice"
0.025507968,"BI-Urban","Non-rice"
0.049188733,"BI-Urban","Non-rice"
0.094720474,"BI-Urban","Non-rice"
0.094717781,"BI-Urban","Non-rice"
0.06662798,"BI-Urban","Non-rice"
0.090080289,"BI-Urban","Non-rice"
0.041970563,"BI-Urban","Non-rice"
0.018252513,"BI-Urban","Non-rice"
0.035040084,"BI-Urban","Non-rice"
0.037831842,"BI-Urban","Non-rice"
0.05258432,"BI-Urban","Non-rice"
0.069596733,"BI-Urban","Non-rice"
0.067273545,"BI-Urban","Non-rice"
0.067271088,"BI-Urban","Non-rice"
0.102527674,"BI-Urban","Non-rice"
0.101260565,"BI-Urban","Non-rice"
0.126851984,"BI-Urban","Non-rice"
0.075128121,"BI-Urban","Non-rice"
-0.02779019,"BI-Urban","Non-rice"
0.099703149,"BI-Urban","Non-rice"
0.093914523,"BI-Urban","Non-rice"
0.097747469,"BI-Urban","Non-rice"
0.105832207,"BI-Urban","Non-rice"
0.169517193,"BI-Urban","Non-rice"
0.060365008,"BI-Urban","Non-rice"
0.08232109,"BI-Urban","Non-rice"
0.080792286,"BI-Urban","Non-rice"
0.080789592,"BI-Urban","Non-rice"
0.051241984,"BI-Urban","Non-rice"
0.089840191,"BI-Urban","Non-rice"
0.031992302,"BI-Urban","Non-rice"
0.030280294,"BI-Urban","Non-rice"
0.009583345,"BI-Urban","Non-rice"
0.051381157,"BI-Urban","Non-rice"
0.076692735,"BI-Urban","Non-rice"
0.08227195,"BI-Urban","Non-rice"
0.075074447,"BI-Urban","Non-rice"
0.075071892,"BI-Urban","Non-rice"
0.128880558,"BI-Urban","Non-rice"
0.094754696,"BI-Urban","Non-rice"
0.061398213,"BI-Urban","Non-rice"
0.081584235,"BI-Urban","Non-rice"
0.063119113,"BI-Urban","Non-rice"
0.104227814,"BI-Urban","Non-rice"
0.05703248,"BI-Urban","Non-rice"
0.036994026,"BI-Urban","Non-rice"
0.121168719,"BI-Urban","Non-rice"
0.17378354,"BI-Urban","Non-rice"
0.019542213,"BI-Urban","Non-rice"
0.06073236,"BI-Urban","Non-rice"
0.089562785,"BI-Urban","Non-rice"
0.089560114,"BI-Urban","Non-rice"
0.04741036,"BI-Urban","Non-rice"
0.051865716,"BI-Urban","Non-rice"
0.037837678,"BI-Urban","Non-rice"
0.037213697,"BI-Urban","Non-rice"
0.017306349,"BI-Urban","Non-rice"
0.034854491,"BI-Urban","Non-rice"
0.018644304,"BI-Urban","Non-rice"
0.040277331,"BI-Urban","Non-rice"
0.039164687,"BI-Urban","Non-rice"
0.026258585,"BI-Urban","Non-rice"
0.026256054,"BI-Urban","Non-rice"
0.101844296,"BI-Urban","Non-rice"
0.084106142,"BI-Urban","Non-rice"
0.056208396,"BI-Urban","Non-rice"
0.140042575,"BI-Urban","Non-rice"
0.170336241,"BI-Urban","Non-rice"
0.174411005,"BI-Urban","Non-rice"
0.11163555,"BI-Urban","Non-rice"
0.081248251,"BI-Urban","Non-rice"
0.129132672,"BI-Urban","Non-rice"
0.064825427,"BI-Urban","Non-rice"
0.03344835,"BI-Urban","Non-rice"
0.119667703,"BI-Urban","Non-rice"
0.175045988,"BI-Urban","Non-rice"
0.175043297,"BI-Urban","Non-rice"
0.112749013,"BI-Urban","Non-rice"
0.111311546,"BI-Urban","Non-rice"
0.091903513,"BI-Urban","Non-rice"
0.054873597,"BI-Urban","Non-rice"
0.049243757,"BI-Urban","Non-rice"
-0.005470788,"BI-Urban","Non-rice"
-0.007729747,"BI-Urban","Non-rice"
0.06198546,"BI-Urban","Non-rice"
0.020381899,"BI-Urban","Non-rice"
0.070598208,"BI-Urban","Non-rice"
0.070595642,"BI-Urban","Non-rice"
0.086638174,"BI-Urban","Non-rice"
0.047924259,"BI-Urban","Non-rice"
0.105309674,"BI-Urban","Non-rice"
0.184103279,"BI-Urban","Non-rice"
0.150645019,"BI-Urban","Non-rice"
0.173969871,"BI-Urban","Non-rice"
0.120375403,"BI-Urban","Non-rice"
0.116829452,"BI-Urban","Non-rice"
0.080548343,"BI-Urban","Non-rice"
0.037719466,"BI-Urban","Non-rice"
0.078064236,"BI-Urban","Non-rice"
0.121460674,"BI-Urban","Non-rice"
0.142854034,"BI-Urban","Non-rice"
0.142851339,"BI-Urban","Non-rice"
0.116328234,"BI-Urban","Non-rice"
0.127159693,"BI-Urban","Non-rice"
0.111263598,"BI-Urban","Non-rice"
0.112653671,"BI-Urban","Non-rice"
0.095627122,"BI-Urban","Non-rice"
0.054077597,"BI-Urban","Non-rice"
-0.014141046,"BI-Urban","Non-rice"
0.026426987,"BI-Urban","Non-rice"
0.028367333,"BI-Urban","Non-rice"
0.061901533,"BI-Urban","Non-rice"
0.061898921,"BI-Urban","Non-rice"
-0.025727273,"BI-Urban","Non-rice"
0.058618801,"BI-Urban","Non-rice"
0.11630566,"BI-Urban","Non-rice"
0.170498506,"BI-Urban","Non-rice"
0.160784114,"BI-Urban","Non-rice"
0.166732368,"BI-Urban","Non-rice"
0.092988761,"BI-Urban","Non-rice"
0.065403303,"BI-Urban","Non-rice"
0.064654736,"BI-Urban","Non-rice"
0.06327783,"BI-Urban","Non-rice"
0.05663802,"BI-Urban","Non-rice"
0.091650634,"BI-Urban","Non-rice"
0.096817876,"BI-Urban","Non-rice"
0.10264633,"BI-Urban","Non-rice"
0.102643649,"BI-Urban","Non-rice"
0.131730435,"BI-Urban","Non-rice"
0.095775541,"BI-Urban","Non-rice"
0.122387338,"BI-Urban","Non-rice"
0.065781461,"BI-Urban","Non-rice"
0.023536438,"BI-Urban","Non-rice"
-0.031058453,"BI-Urban","Non-rice"
0.018671556,"BI-Urban","Non-rice"
0.040792544,"BI-Urban","Non-rice"
0.02471832,"BI-Urban","Non-rice"
0.024716066,"BI-Urban","Non-rice"
-0.024152312,"BI-Urban","Non-rice"
0.067608035,"BI-Urban","Non-rice"
0.120676016,"BI-Urban","Non-rice"
0.158964337,"BI-Urban","Non-rice"
0.169868567,"BI-Urban","Non-rice"
0.127466155,"BI-Urban","Non-rice"
0.120122125,"BI-Urban","Non-rice"
0.116574357,"BI-Urban","Non-rice"
0.144006539,"BI-Urban","Non-rice"
0.123174566,"BI-Urban","Non-rice"
0.100924186,"BI-Urban","Non-rice"
0.054679305,"BI-Urban","Non-rice"
0.05871672,"BI-Urban","Non-rice"
-0.009257795,"BI-Urban","Non-rice"
-0.009260396,"BI-Urban","Non-rice"
-0.010570952,"BI-Urban","Non-rice"
0.020838945,"BI-Urban","Non-rice"
0.079661787,"BI-Urban","Non-rice"
0.050551163,"BI-Urban","Non-rice"
-0.004886058,"BI-Urban","Non-rice"
0.011315828,"BI-Urban","Non-rice"
0.012518514,"BI-Urban","Non-rice"
0.004008357,"BI-Urban","Non-rice"
-0.010709555,"BI-Urban","Non-rice"
0.050739699,"BI-Urban","Non-rice"
0.064567166,"BI-Urban","Non-rice"
0.064565258,"BI-Urban","Non-rice"
0.016172524,"BI-Urban","Non-rice"
0.097975546,"BI-Urban","Non-rice"
0.096195599,"BI-Urban","Non-rice"
0.135566806,"BI-Urban","Non-rice"
0.132022529,"BI-Urban","Non-rice"
0.144522924,"BI-Urban","Non-rice"
0.138521401,"BI-Urban","Non-rice"
0.122098155,"BI-Urban","Non-rice"
0.14463519,"BI-Urban","Non-rice"
0.138779202,"BI-Urban","Non-rice"
0.11855821,"BI-Urban","Non-rice"
0.113168086,"BI-Urban","Non-rice"
0.045351001,"BI-Urban","Non-rice"
0.045348394,"BI-Urban","Non-rice"
-0.055223041,"BI-Urban","Non-rice"
0.004980425,"BI-Urban","Non-rice"
0.014144254,"BI-Urban","Non-rice"
0.024510606,"BI-Urban","Non-rice"
-0.000863,"BI-Urban","Non-rice"
0.029714628,"BI-Urban","Non-rice"
0.019179379,"BI-Urban","Non-rice"
-0.003560887,"BI-Urban","Non-rice"
0.051038698,"BI-Urban","Non-rice"
0.040731258,"BI-Urban","Non-rice"
0.089863056,"BI-Urban","Non-rice"
0.089860667,"BI-Urban","Non-rice"
0.073573304,"BI-Urban","Non-rice"
0.122253894,"BI-Urban","Non-rice"
0.132659544,"BI-Urban","Non-rice"
0.15027472,"BI-Urban","Non-rice"
0.144974071,"BI-Urban","Non-rice"
0.095601288,"BI-Urban","Non-rice"
0.090260656,"BI-Urban","Non-rice"
0.126811605,"BI-Urban","Non-rice"
0.119732277,"BI-Urban","Non-rice"
0.140380743,"BI-Urban","Non-rice"
0.111543947,"BI-Urban","Non-rice"
0.101566433,"BI-Urban","Non-rice"
0.094593079,"BI-Urban","Non-rice"
0.094590401,"BI-Urban","Non-rice"
0.054751518,"BI-Urban","Non-rice"
0.056680286,"BI-Urban","Non-rice"
0.051385487,"BI-Urban","Non-rice"
0.062104646,"BI-Urban","Non-rice"
0.053927607,"BI-Urban","Non-rice"
0.051394117,"BI-Urban","Non-rice"
0.047715164,"BI-Urban","Non-rice"
0.065300676,"BI-Urban","Non-rice"
0.102221629,"BI-Urban","Non-rice"
0.071440094,"BI-Urban","Non-rice"
0.060661715,"BI-Urban","Non-rice"
0.060659263,"BI-Urban","Non-rice"
0.077746561,"BI-Urban","Non-rice"
0.11860294,"BI-Urban","Non-rice"
0.158035636,"BI-Urban","Non-rice"
0.175087153,"BI-Urban","Non-rice"
0.093644223,"BI-Urban","Non-rice"
0.03377313,"BI-Urban","Non-rice"
0.091089913,"BI-Urban","Non-rice"
0.13961686,"BI-Urban","Non-rice"
0.0738505,"BI-Urban","Non-rice"
0.080133813,"BI-Urban","Non-rice"
0.104662572,"BI-Urban","Non-rice"
0.111820572,"BI-Urban","Non-rice"
0.139386024,"BI-Urban","Non-rice"
0.139383383,"BI-Urban","Non-rice"
0.107612253,"BI-Urban","Non-rice"
0.06322389,"BI-Urban","Non-rice"
0.009499842,"BI-Urban","Non-rice"
0.042808656,"BI-Urban","Non-rice"
0.070141221,"BI-Urban","Non-rice"
0.058959432,"BI-Urban","Non-rice"
0.065228557,"BI-Urban","Non-rice"
0.107919449,"BI-Urban","Non-rice"
0.044681406,"BI-Urban","Non-rice"
0.11259415,"BI-Urban","Non-rice"
0.073466397,"BI-Urban","Non-rice"
0.073463851,"BI-Urban","Non-rice"
0.127456888,"BI-Urban","Non-rice"
0.108524338,"BI-Urban","Non-rice"
0.123059791,"BI-Urban","Non-rice"
0.131112882,"BI-Urban","Non-rice"
0.145083193,"BI-Urban","Non-rice"
0.10307804,"BI-Urban","Non-rice"
0.107138927,"BI-Urban","Non-rice"
0.143834216,"BI-Urban","Non-rice"
0.12672288,"BI-Urban","Non-rice"
0.105977117,"BI-Urban","Non-rice"
0.052131025,"BI-Urban","Non-rice"
0.046918724,"BI-Urban","Non-rice"
0.057051093,"BI-Urban","Non-rice"
0.057048544,"BI-Urban","Non-rice"
0.086286965,"BI-Urban","Non-rice"
0.042047572,"BI-Urban","Non-rice"
-0.03040101,"BI-Urban","Non-rice"
0.023014933,"BI-Urban","Non-rice"
0.072759432,"BI-Urban","Non-rice"
0.051729943,"BI-Urban","Non-rice"
0.065816899,"BI-Urban","Non-rice"
0.064044655,"BI-Urban","Non-rice"
0.063578284,"BI-Urban","Non-rice"
0.044243681,"BI-Urban","Non-rice"
0.095872425,"BI-Urban","Non-rice"
0.13521838,"BI-Urban","Non-rice"
0.135215798,"BI-Urban","Non-rice"
0.112860717,"BI-Urban","Non-rice"
0.099127488,"BI-Urban","Non-rice"
0.103362837,"BI-Urban","Non-rice"
0.087159396,"BI-Urban","Non-rice"
0.109825096,"BI-Urban","Non-rice"
0.122939096,"BI-Urban","Non-rice"
0.144711412,"BI-Urban","Non-rice"
0.135071469,"BI-Urban","Non-rice"
0.111335368,"BI-Urban","Non-rice"
0.162020792,"BI-Urban","Non-rice"
0.064986717,"BI-Urban","Non-rice"
0.044620944,"BI-Urban","Non-rice"
0.063875114,"BI-Urban","Non-rice"
0.061441739,"BI-Urban","Non-rice"
0.061439209,"BI-Urban","Non-rice"
0.063529318,"BI-Urban","Non-rice"
-0.004518013,"BI-Urban","Non-rice"
0.03317821,"BI-Urban","Non-rice"
0.070925206,"BI-Urban","Non-rice"
0.068451555,"BI-Urban","Non-rice"
0.046265992,"BI-Urban","Non-rice"
0.060169926,"BI-Urban","Non-rice"
0.098793173,"BI-Urban","Non-rice"
0.042122716,"BI-Urban","Non-rice"
0.071725624,"BI-Urban","Non-rice"
0.098303381,"BI-Urban","Non-rice"
0.098300821,"BI-Urban","Non-rice"
0.144309935,"BI-Urban","Non-rice"
0.163492715,"BI-Urban","Non-rice"
0.125764776,"BI-Urban","Non-rice"
0.152008667,"BI-Urban","Non-rice"
0.146551737,"BI-Urban","Non-rice"
0.145939914,"BI-Urban","Non-rice"
0.151921477,"BI-Urban","Non-rice"
0.114160223,"BI-Urban","Non-rice"
0.110569717,"BI-Urban","Non-rice"
0.1497648,"BI-Urban","Non-rice"
0.080907316,"BI-Urban","Non-rice"
0.056183692,"BI-Urban","Non-rice"
0.028919492,"BI-Urban","Non-rice"
0.020003725,"BI-Urban","Non-rice"
0.020001222,"BI-Urban","Non-rice"
0.031206072,"BI-Urban","Non-rice"
-0.017836358,"BI-Urban","Non-rice"
0.033389008,"BI-Urban","Non-rice"
0.070639029,"BI-Urban","Non-rice"
0.067022721,"BI-Urban","Non-rice"
0.065900082,"BI-Urban","Non-rice"
0.132285609,"BI-Urban","Non-rice"
0.093478865,"BI-Urban","Non-rice"
0.086305097,"BI-Urban","Non-rice"
0.091845476,"BI-Urban","Non-rice"
0.089104174,"BI-Urban","Non-rice"
0.089101554,"BI-Urban","Non-rice"
0.159104519,"BI-Urban","Non-rice"
0.076334801,"BI-Urban","Non-rice"
0.081552586,"BI-Urban","Non-rice"
0.123971699,"BI-Urban","Non-rice"
0.155542952,"BI-Urban","Non-rice"
0.152911024,"BI-Urban","Non-rice"
0.08853474,"BI-Urban","Non-rice"
0.087509796,"BI-Urban","Non-rice"
0.120846022,"BI-Urban","Non-rice"
0.040662559,"BI-Urban","Non-rice"
0.031200942,"BI-Urban","Non-rice"
0.036916719,"BI-Urban","Non-rice"
0.061907296,"BI-Urban","Non-rice"
0.061904752,"BI-Urban","Non-rice"
0.071694668,"BI-Urban","Non-rice"
0.039252216,"BI-Urban","Non-rice"
0.063733663,"BI-Urban","Non-rice"
0.07688012,"BI-Urban","Non-rice"
0.067970087,"BI-Urban","Non-rice"
0.02024124,"BI-Urban","Non-rice"
0.020238676,"BI-Urban","Non-rice"
0.103703101,"BI-Urban","Non-rice"
0.09556235,"BI-Urban","Non-rice"
0.10591464,"BI-Urban","Non-rice"
0.089727113,"BI-Urban","Non-rice"
0.117847595,"BI-Urban","Non-rice"
0.128840202,"BI-Urban","Non-rice"
0.096058204,"BI-Urban","Non-rice"
0.106609433,"BI-Urban","Non-rice"
0.112947017,"BI-Urban","Non-rice"
0.109744204,"BI-Urban","Non-rice"
0.09206624,"BI-Urban","Non-rice"
0.082288485,"BI-Urban","Non-rice"
0.066139548,"BI-Urban","Non-rice"
0.066137013,"BI-Urban","Non-rice"
0.057551515,"BI-Urban","Non-rice"
0.038812188,"BI-Urban","Non-rice"
0.099218902,"BI-Urban","Non-rice"
0.100239626,"BI-Urban","Non-rice"
0.118589161,"BI-Urban","Non-rice"
0.09403242,"BI-Urban","Non-rice"
0.115900976,"BI-Urban","Non-rice"
0.118974757,"BI-Urban","Non-rice"
0.11039752,"BI-Urban","Non-rice"
0.085610766,"BI-Urban","Non-rice"
0.091794696,"BI-Urban","Non-rice"
0.085294652,"BI-Urban","Non-rice"
0.060492673,"BI-Urban","Non-rice"
0.068741985,"BI-Urban","Non-rice"
0.068739458,"BI-Urban","Non-rice"
0.067741931,"BI-Urban","Non-rice"
0.069138843,"BI-Urban","Non-rice"
0.084521744,"BI-Urban","Non-rice"
0.105233572,"BI-Urban","Non-rice"
0.098099806,"BI-Urban","Non-rice"
0.043216472,"BI-Urban","Non-rice"
0.053870202,"BI-Urban","Non-rice"
0.13563148,"BI-Urban","Non-rice"
0.087428806,"BI-Urban","Non-rice"
0.054199043,"BI-Urban","Non-rice"
0.000694,"BI-Urban","Non-rice"
0.028789851,"BI-Urban","Non-rice"
0.014103978,"BI-Urban","Non-rice"
0.040910523,"BI-Urban","Non-rice"
0.082617709,"BI-Urban","Non-rice"
0.076136577,"BI-Urban","Non-rice"
